id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address
WmlNuOE6kui0MCkmAbB8iQ,the-kings-craft-coffee-co-san-diego-2,The King's Craft Coffee Co.,https://s3-media2.fl.yelpcdn.com/bphoto/qI1Ii3Ps4WWPV7plaJmK4g/o.jpg,False,https://www.yelp.com/biz/the-kings-craft-coffee-co-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,25,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,['delivery'],,+16195648970,(619) 564-8970,802.850104538765,32.77404,-117.1585,1455 Frazee Rd,,,San Diego,92108,US,CA,"['1455 Frazee Rd', 'San Diego, CA 92108']"
2gL-cSkHOPAVh1kthEt5aA,mxn-san-diego,MXN,https://s3-media4.fl.yelpcdn.com/bphoto/9N_PWeyRGgWq3mK-LeV3Mg/o.jpg,False,https://www.yelp.com/biz/mxn-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,3,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],$,,,801.3115982322951,32.7696665412822,-117.14241027832,,,,San Diego,92108,US,CA,"['San Diego, CA 92108']"
JCmO_VtZ4fTlyh7359NL3g,pick-up-stix-san-diego,Pick Up Stix,https://s3-media2.fl.yelpcdn.com/bphoto/ASXgeGzSUhVwVcRvvCUQgw/o.jpg,False,https://www.yelp.com/biz/pick-up-stix-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,161,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.0,"['pickup', 'delivery']",$,+16192999793,(619) 299-9793,741.853392400124,32.7702265039198,-117.142791184543,2019 Camino Del Este,,,San Diego,92108,US,CA,"['2019 Camino Del Este', 'San Diego, CA 92108']"
1gs4dAufjVCWH9vpRSmblA,el-pollo-loco-san-diego-15,El Pollo Loco,https://s3-media2.fl.yelpcdn.com/bphoto/64Pu4U3CQknBBUgf6gK3XA/o.jpg,False,https://www.yelp.com/biz/el-pollo-loco-san-diego-15?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,93,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"['pickup', 'delivery']",$,+16196881189,(619) 688-1189,740.9183153693351,32.76964,-117.14334,2017 Camino Del Este,,,San Diego,92108,US,CA,"['2017 Camino Del Este', 'San Diego, CA 92108']"
mjLVlClIvZzJwkdFD1dSNw,wendys-san-diego-2,Wendy's,https://s3-media2.fl.yelpcdn.com/bphoto/WJ46KM49XVKJ-Lcz6AG9DA/o.jpg,False,https://www.yelp.com/biz/wendys-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,90,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,['delivery'],$,+16192971984,(619) 297-1984,367.98144874351584,32.7745516557152,-117.146514786342,8310 Rio San Diego Dr,,,San Diego,92108,US,CA,"['8310 Rio San Diego Dr', 'San Diego, CA 92108']"
r0jfGbpETAl9xlf7AL8hdg,one-hot-tamale-san-diego,One Hot Tamale,,False,https://www.yelp.com/biz/one-hot-tamale-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1,"[{'alias': 'newamerican', 'title': 'American (New)'}]",5.0,[],$,+16192036755,(619) 203-6755,835.8345226706554,32.7742488,-117.1411815,,,,San Diego,92108,US,CA,"['San Diego, CA 92108']"
oQ4IpWOg0RkRuV4awqDZBw,taco-bell-san-diego-29,Taco Bell,https://s3-media2.fl.yelpcdn.com/bphoto/wCRJPIPJAURGyQOyHEfmXw/o.jpg,False,https://www.yelp.com/biz/taco-bell-san-diego-29?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,164,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",2.0,['delivery'],$,+16192955939,(619) 295-5939,741.2173719468185,32.7697025680284,-117.143119656307,2011 Camino Del Este,,,San Diego,92108,US,CA,"['2011 Camino Del Este', 'San Diego, CA 92108']"
NC7s_EXTz8Gv41MwL5RKpQ,del-taco-san-diego,Del Taco,https://s3-media3.fl.yelpcdn.com/bphoto/rh5WfQcD_zW8Vk4yBn428w/o.jpg,False,https://www.yelp.com/biz/del-taco-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,157,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",2.5,"['delivery', 'pickup']",$,+16196921401,(619) 692-1401,351.6174201615377,32.77316,-117.15377,7919 Mission Ctr Ct,,,San Diego,92108,US,CA,"['7919 Mission Ctr Ct', 'San Diego, CA 92108']"
W1DL1OzWuplyqIU9gtW22g,maui-wowi-hawaiian-coffees-and-smoothies-san-diego-2,Maui Wowi Hawaiian Coffees and Smoothies,https://s3-media1.fl.yelpcdn.com/bphoto/xwIdo4NCVa21nJErmEhLMg/o.jpg,False,https://www.yelp.com/biz/maui-wowi-hawaiian-coffees-and-smoothies-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,7,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,[],$,+18582185424,(858) 218-5424,835.8345226706554,32.77581,-117.14063,,,,San Diego,92108,US,CA,"['San Diego, CA 92108']"
zPCJUQBGNVdQdWuG2v9A1w,subway-san-diego-182,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/PrjzDG1sxBlWpYdCB3plOw/o.jpg,False,https://www.yelp.com/biz/subway-san-diego-182?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,56,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"['delivery', 'pickup']",$,+16198581473,(619) 858-1473,583.63370846356,32.7749216,-117.1558156,5608 Mission Ctr Rd,Ste 903,,San Diego,92108,US,CA,"['5608 Mission Ctr Rd', 'Ste 903', 'San Diego, CA 92108']"
mjjfSMnzL8D7RFTwP07ugg,jack-in-the-box-san-diego-30,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/1iKLDd1d9PmzJEks-iGHqQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-san-diego-30?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,70,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.0,['delivery'],$,+16192956421,(619) 295-6421,545.0351092759018,32.7709601392,-117.155293059,7740 Hazard Center Dr,,,San Diego,92108,US,CA,"['7740 Hazard Center Dr', 'San Diego, CA 92108']"
Qg0vNlsyTViAoUEeD-6OCQ,dennys-san-diego-15,Denny's,https://s3-media3.fl.yelpcdn.com/bphoto/0b38kn1PX8CuUlKuuAU94g/o.jpg,False,https://www.yelp.com/biz/dennys-san-diego-15?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,209,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",2.5,"['delivery', 'pickup']",$$,+16192980242,(619) 298-0242,788.0299512758083,32.7724766558408,-117.158404290676,7676 Friars Rd,,,San Diego,92108,US,CA,"['7676 Friars Rd', 'San Diego, CA 92108']"
G8PbjqnxXbKxTFcQO00xhA,camino-del-este-outdoor-dining-area-san-diego,Camino del Este Outdoor Dining Area,https://s3-media4.fl.yelpcdn.com/bphoto/pBVHjYEk4NyzWgitFM2dRg/o.jpg,False,https://www.yelp.com/biz/camino-del-este-outdoor-dining-area-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,[],$,,,743.3000612377763,32.770025,-117.142889,In Front Of Att Mobility Store,,2011 Camino del Este North,San Diego,92108,US,CA,"['In Front Of Att Mobility Store', '2011 Camino del Este North', 'San Diego, CA 92108']"
MDHmEqDlI3io5G18kQk60w,100s-seafood-grill-buffet-san-diego-2,100s Seafood Grill Buffet,https://s3-media3.fl.yelpcdn.com/bphoto/jNTT4XUQhIqjj4YGrnjOUQ/o.jpg,False,https://www.yelp.com/biz/100s-seafood-grill-buffet-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1228,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"['restaurant_reservation', 'pickup', 'delivery']",$$,+16199064886,(619) 906-4886,310.66718083489076,32.770969,-117.132264,2828 Camino Del Rio S,,,San Diego,92108,US,CA,"['2828 Camino Del Rio S', 'San Diego, CA 92108']"
Wmew4VAOAEaEHcmkFcgTqQ,dave-and-busters-san-diego-2,Dave & Buster's,https://s3-media3.fl.yelpcdn.com/bphoto/FaYO3p4Dlu485dsniX4e3A/o.jpg,False,https://www.yelp.com/biz/dave-and-busters-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,1616,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'arcades', 'title': 'Arcades'}]",3.0,['delivery'],$$,+16192807115,(619) 280-7115,172.47544399842738,32.772682,-117.131802,2931 Camino Del Rio N,,,San Diego,92108,US,CA,"['2931 Camino Del Rio N', 'San Diego, CA 92108']"
vDI7KDj5vVi17o6riy3Qqw,eddy-ms-cafe-san-diego-14,Eddy M's Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/BsRRDvAC-WURScgZk8nuWA/o.jpg,False,https://www.yelp.com/biz/eddy-ms-cafe-san-diego-14?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,19,"[{'alias': 'cafes', 'title': 'Cafes'}]",2.0,"['pickup', 'delivery']",$$,+16195782045,(619) 578-2045,300.8168371420837,32.77426,-117.12789,3111 Camino Del Rio N,Ste 102,,San Diego,92108,US,CA,"['3111 Camino Del Rio N', 'Ste 102', 'San Diego, CA 92108']"
nzPoulB4-NgvReRKi7m8Xg,bella-mia-pizza-san-diego,Bella Mia Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/lXsWkq-SmPe8v9f0DCdVNQ/o.jpg,False,https://www.yelp.com/biz/bella-mia-pizza-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,7,"[{'alias': 'pizza', 'title': 'Pizza'}]",1.0,[],$,+16195048223,(619) 504-8223,649.4380177675419,32.7603683,-117.1881332,Hotel Cir Dr,,,San Diego,92108,US,CA,"['Hotel Cir Dr', 'San Diego, CA 92108']"
mbJWk7MLSBicahkwG9gG-Q,urban-fresh-deli-san-diego,Urban Fresh Deli,https://s3-media4.fl.yelpcdn.com/bphoto/Hq4TV94toRDVPprDihGK4w/o.jpg,False,https://www.yelp.com/biz/urban-fresh-deli-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,57,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,['delivery'],$,+16192982173,(619) 298-2173,783.6725452992221,32.77473,-117.13825,8885 Rio San Diego Dr,Ste 170,,San Diego,92108,US,CA,"['8885 Rio San Diego Dr', 'Ste 170', 'San Diego, CA 92108']"
iCegXrOYnljIdFOr2Pg0tA,eureka-sdsu-san-diego-2,Eureka! SDSU,https://s3-media3.fl.yelpcdn.com/bphoto/NPkrfwcak28UL96Jf0McKA/o.jpg,False,https://www.yelp.com/biz/eureka-sdsu-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,308,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['pickup', 'delivery']",$$,+16192202400,(619) 220-2400,115.76293070136448,32.771964,-117.070308,5140 College Ave,Ste 111,,San Diego,92115,US,CA,"['5140 College Ave', 'Ste 111', 'San Diego, CA 92115']"
TpZpo7UsV1K391nQ6mAdHQ,55-thai-kitchen-san-diego-2,55 Thai Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/2XHdKJIcP6xRdRetmw08Ig/o.jpg,False,https://www.yelp.com/biz/55-thai-kitchen-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,61,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"['pickup', 'delivery']",$,+16192305791,(619) 230-5791,96.86391213407555,32.77227,-117.06959,5157 College Ave,,,San Diego,92115,US,CA,"['5157 College Ave', 'San Diego, CA 92115']"
DD5FtbSgvXKu9JmAj2klxA,chickpea-san-diego,Chickpea,https://s3-media4.fl.yelpcdn.com/bphoto/PpaviCl3q8rZwAm_sgUU9w/o.jpg,False,https://www.yelp.com/biz/chickpea-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,47,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",5.0,"['pickup', 'delivery']",,+16195542220,(619) 554-2220,221.03277865212178,32.771,-117.06955,5111 College Ave,,,San Diego,92115,US,CA,"['5111 College Ave', 'San Diego, CA 92115']"
FXnEqQynYqDQLPE3NdrQMg,trujillos-taco-shop-san-diego,Trujillo's Taco Shop,https://s3-media1.fl.yelpcdn.com/bphoto/Bs464cbP1lExM700MszFiw/o.jpg,False,https://www.yelp.com/biz/trujillos-taco-shop-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,648,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],$,+16195834182,(619) 583-4182,193.33115279478918,32.771291,-117.069723,5119 College Ave,,,San Diego,92115,US,CA,"['5119 College Ave', 'San Diego, CA 92115']"
IEnZ-cEMHQ4vUtL7R5dcWQ,banh-mi-babe-san-diego,Banh Mi Babe,https://s3-media3.fl.yelpcdn.com/bphoto/7rMsyIWxX5xYLb_2oJHCrw/o.jpg,False,https://www.yelp.com/biz/banh-mi-babe-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,144,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"['pickup', 'delivery']",,+16192690660,(619) 269-0660,217.31334608043758,32.7711335,-117.0706329,5854 Montezuma Rd,,,San Diego,92115,US,CA,"['5854 Montezuma Rd', 'San Diego, CA 92115']"
hNV7k2ZwSwTenEZ08vegdw,flavors-express-san-diego,Flavors Express,https://s3-media2.fl.yelpcdn.com/bphoto/RUuUa1_CVS4UXJze21cYHQ/o.jpg,False,https://www.yelp.com/biz/flavors-express-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,6,"[{'alias': 'african', 'title': 'African'}]",5.0,"['pickup', 'delivery']",,,,96.86391213407555,32.77227,-117.06959,5157 College Ave,,,San Diego,92115,US,CA,"['5157 College Ave', 'San Diego, CA 92115']"
kOjro5MvuwY8pmXoNP-bfA,plant-power-fast-food-san-diego-3,Plant Power Fast Food,https://s3-media2.fl.yelpcdn.com/bphoto/gK6x6lKfsD8so-Uit3RafQ/o.jpg,False,https://www.yelp.com/biz/plant-power-fast-food-san-diego-3?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,87,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"['pickup', 'delivery']",$$,+16195429393,(619) 542-9393,97.27150791075834,32.772869,-117.071026,5842 Hardy Ave,,,San Diego,92115,US,CA,"['5842 Hardy Ave', 'San Diego, CA 92115']"
RcNEnjjk0PlTDjSyJ37GEQ,poki-one-n-half-san-diego-11,Poki One N Half,https://s3-media2.fl.yelpcdn.com/bphoto/yQjoAnupTh1t9fhVU4T2ug/o.jpg,False,https://www.yelp.com/biz/poki-one-n-half-san-diego-11?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,118,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.0,['delivery'],$$,+16195648283,(619) 564-8283,211.3140238927294,32.7710898,-117.0700636,5120 College Ave,Ste 122,,San Diego,92115,US,CA,"['5120 College Ave', 'Ste 122', 'San Diego, CA 92115']"
RfNKxDObX7hHTeMMR3TL_g,lolitas-mexican-food-san-diego-7,Lolita's Mexican Food,https://s3-media4.fl.yelpcdn.com/bphoto/v8oIsW5TLQQWmPy0Voghvw/o.jpg,False,https://www.yelp.com/biz/lolitas-mexican-food-san-diego-7?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,32,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,[],,+16194321310,(619) 432-1310,211.3140238927294,32.77111,-117.07005,5120 College Ave,,,San Diego,92115,US,CA,"['5120 College Ave', 'San Diego, CA 92115']"
t9w5F-Hk35QecEj4JnHcTw,epic-wings-n-things-san-diego,Epic Wings N Things,https://s3-media1.fl.yelpcdn.com/bphoto/TKXo0f2v8AJSvhwoT8hOyQ/o.jpg,False,https://www.yelp.com/biz/epic-wings-n-things-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,60,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,['delivery'],$$,+16192863742,(619) 286-3742,211.3140238927294,32.7710898,-117.0700636,5120 College Ave,Ste 126,,San Diego,92115,US,CA,"['5120 College Ave', 'Ste 126', 'San Diego, CA 92115']"
gIrt3MJf53GXa7AYgA-vRA,the-halal-shack-san-diego,The Halal Shack,https://s3-media1.fl.yelpcdn.com/bphoto/qOIpzeFjiHsoaYDypDuXqw/o.jpg,False,https://www.yelp.com/biz/the-halal-shack-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,34,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,"['pickup', 'delivery']",,,,275.72078502162975,32.772011,-117.072697,5500 Campanile Dr,,,San Diego,92182,US,CA,"['5500 Campanile Dr', 'San Diego, CA 92182']"
yAwGqB9gcSLeoFN-j21liA,the-habit-burger-grill-san-diego-6,The Habit Burger Grill,https://s3-media2.fl.yelpcdn.com/bphoto/znnReUHTW77EommBc8KTog/o.jpg,False,https://www.yelp.com/biz/the-habit-burger-grill-san-diego-6?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,75,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.5,['delivery'],$,+16195821365,(619) 582-1365,78.83662509386835,32.7737228319103,-117.069981882182,5500 Campanile Dr,,Aztec Student Union,San Diego,92115,US,CA,"['5500 Campanile Dr', 'Aztec Student Union', 'San Diego, CA 92115']"
yR6dUAcSsvDRo7RT-rFSjQ,just-sushi-to-go-san-diego,Just Sushi To Go,https://s3-media2.fl.yelpcdn.com/bphoto/lUoLdMxw0W5z0k6rU77EoQ/o.jpg,False,https://www.yelp.com/biz/just-sushi-to-go-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,150,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"['pickup', 'delivery']",$,+16199555298,(619) 955-5298,372.3700277747683,32.771625,-117.073624,5665 Lindo Paseo,,,San Diego,92115,US,CA,"['5665 Lindo Paseo', 'San Diego, CA 92115']"
ermVvAUf_OVZOYCrUV7b5g,oggis-pizza-express-san-diego-2,Oggi's Pizza Express,https://s3-media1.fl.yelpcdn.com/bphoto/T7ygkJnyOBwG5Hokmhdx7A/o.jpg,False,https://www.yelp.com/biz/oggis-pizza-express-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,84,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"['pickup', 'delivery']",$,+16192864447,(619) 286-4447,88.53849920878727,32.773597,-117.069355,5550 Campanile Dr,Ste 150,,San Diego,92182,US,CA,"['5550 Campanile Dr', 'Ste 150', 'San Diego, CA 92182']"
8CLV_josYHcF1I9V7XRz_Q,shake-smart-san-diego-9,Shake Smart,https://s3-media1.fl.yelpcdn.com/bphoto/cEEfMd0-yOHCwvJONkI0kA/o.jpg,False,https://www.yelp.com/biz/shake-smart-san-diego-9?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,27,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,[],$,+18584618313,(858) 461-8313,63.18761701347303,32.773318,-117.069429,Sdsu Aztec Student Union,,College West,San Diego,92115,US,CA,"['Sdsu Aztec Student Union', 'College West', 'San Diego, CA 92115']"
aAgRiCXrjI4-8uvk-bJQlw,oshis-kitchen-san-diego,Oshis Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/3xu0xokf9SsuC6Eb35BSXw/o.jpg,False,https://www.yelp.com/biz/oshis-kitchen-san-diego?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,92,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"['pickup', 'delivery']",$,+16195825391,(619) 582-5391,246.24590304157482,32.77102,-117.07075,5838 Montezuma Rd,,,San Diego,92115,US,CA,"['5838 Montezuma Rd', 'San Diego, CA 92115']"
YS4SUUb_ThHirVZaBnKwwg,olive-oil-cafe-san-diego-2,Olive Oil  Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/jijmwD-FziOBSFPw9Z-owA/o.jpg,False,https://www.yelp.com/biz/olive-oil-cafe-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,54,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.5,[],$,+16192444721,(619) 244-4721,276.1292336494179,32.77215,-117.07253,5500 Campanile Dr,,Sdsu Campus West Commons,San Diego,92115,US,CA,"['5500 Campanile Dr', 'Sdsu Campus West Commons', 'San Diego, CA 92115']"
nYnXkyhNy-4t7DPEeJ8xmg,senor-pancho-fresh-mexican-grill-san-diego-2,Senor Pancho Fresh Mexican Grill,https://s3-media2.fl.yelpcdn.com/bphoto/QP3YW7lsKI8V5j269RPFAw/o.jpg,False,https://www.yelp.com/biz/senor-pancho-fresh-mexican-grill-san-diego-2?adjust_creative=pujtun0dzH2y8clPTbsFbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pujtun0dzH2y8clPTbsFbQ,47,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"['pickup', 'delivery']",$,+16192879272,(619) 287-9272,285.7374787642283,32.7705,-117.06943,5089 College Ave,,,San Diego,92115,US,CA,"['5089 College Ave', 'San Diego, CA 92115']"
